,id,release_date,vote_average,vote_count,revenue,runtime
7888,355992,1979/03/19,5,6,0,95
7889,17074,1998/08/18,7.2,172,0,64
7890,18480,2009/07/08,5.6,1293,0,83
7891,426257,2017/01/22,6,93,0,98
7892,335866,2015/05/28,6,1491,0,87
7893,1632,1988/12/08,7.7,1148,34604000,128
7894,567970,2020/01/28,6.1,515,0,95
7895,299736,2014/11/11,6.2,9,0,94
7896,80585,2012/06/13,6.2,1002,59418613,123
7897,99,1999/04/19,7.7,1328,67872296,101
7898,15590,2006/02/21,5.7,194,0,96
7899,318279,2015/01/25,7.4,178,2334228,89
7900,86835,2015/02/08,5.6,507,566006,118
7901,12335,1971/10/07,7,744,17900000,117
7902,10436,1993/09/10,7,750,32255440,138
7903,18183,1992/04/16,7.2,340,21744201,105
7904,77953,2012/08/09,5.8,1360,104907746,85
7905,382512,2016/02/16,6.2,92,0,78
7906,8457,2008/02/04,5.7,785,0,102
7907,5550,1993/04/17,4.7,871,10696210,104
7908,614,1957/12/26,8.2,1146,0,91
7909,10934,2003/09/20,6.8,622,58878723,113
7910,586333,2019/03/22,5,333,0,90
7911,447113,2017/04/04,7.5,55,0,72
7912,10074,2007/08/03,6.3,727,14334401,88
7913,460962,2017/06/27,4.1,35,0,86
7914,5924,1973/12/13,7.9,1371,53267000,151
7915,10644,1988/02/05,7.1,304,10006806,171
7916,14059,2008/02/05,6.1,195,50802372,87
7917,50724,2005/11/04,6.3,87,0,89
7918,7249,2007/11/27,7.4,478,0,88
7919,264418,2016/08/25,6.6,85,0,100
7920,646332,2019/05/02,7.9,102,0,120
7921,695476,2020/04/15,6,40,0,99
7922,519771,2018/04/01,4.9,9,0,60
7923,488086,2002/11/19,0,0,0,85
7924,248424,2013/12/20,7.7,62,0,112
7925,13253,2008/11/03,6.9,375,0,88
7926,38542,2009/09/12,6.5,407,867714,100
7927,297186,2014/09/26,6,24,0,104
7928,132137,2012/10/09,5.9,163,0,93
7929,84175,2012/06/29,6.8,829,21107746,93
7930,380764,2017/11/23,6.1,52,0,97
7931,146229,2014/08/07,6,292,0,86
7932,12277,2002/05/31,5.8,282,41604473,86
7933,175774,2013/03/14,7,970,0,122
7934,652722,2019/12/06,8.2,273,0,101
7935,23706,2009/09/04,4.9,795,40105542,99
7936,13672,2008/06/04,6.6,356,276891,96
7937,426814,2018/06/28,6.2,332,0,95
7938,10985,2002/05/10,5.9,422,31167388,88
7939,4689,2002/03/29,7.5,956,1954937,129
7940,356334,2016/06/14,5.8,130,0,114
7941,280892,2013/10/27,5.7,63,0,80
7942,269,1960/03/16,7.7,1253,0,90
7943,18320,2009/03/04,7.3,820,29196409,105
7944,1257,2007/02/02,5.9,512,69485490,102
7945,218784,2015/10/30,6.2,402,70958,92
7946,273641,2014/06/03,5.9,180,0,76
7947,10372,1985/11/24,5.4,173,0,100
7948,810223,2021/05/07,8.1,67,0,88
7949,472553,2018/06/08,6.8,76,231719,96
7950,296065,2014/10/25,6.1,386,0,88
7951,31203,2009/09/30,6,917,62794894,91
7952,12145,1997/01/23,6.2,244,9381260,93
7953,10860,1989/11/15,7.2,478,95904091,119
7954,196830,2013/05/22,3.6,109,0,84
7955,54113,1997/01/01,6.1,242,273644,71
7956,891,1976/04/04,7.7,1294,70600000,138
7957,1999,2001/11/23,6.9,227,0,130
7958,48034,2010/10/20,7.1,1229,48531470,154
7959,472744,2018/05/03,5.5,33,0,90
7960,425942,2017/01/19,6.2,156,1440000,90
7961,10477,2001/04/27,5.1,525,54744738,116
7962,9624,1994/02/18,4.7,299,49000000,102
7963,336,1971/10/20,7.8,724,0,157
7964,519035,2018/09/21,7.2,735,0,100
7965,13187,1965/12/09,7.7,436,0,25
7966,426254,2017/01/23,6.1,140,0,99
7967,447277,2023/05/26,0,0,0,0
7968,283227,2015/03/26,6.3,547,0,117
7969,257354,2009/08/01,4.8,12,0,73
7970,501190,2018/01/27,4.7,8,0,19
7971,426618,2018/09/14,8.1,395,128269,122
7972,3034,1974/12/15,7.9,2430,86273333,106
7973,402200,2011/11/25,6.6,27,0,46
7974,370765,2016/06/21,5.9,116,0,79
7975,180296,2014/06/27,5.6,306,0,83
7976,22327,2009/09/11,6.2,706,0,87
7977,11826,2000/09/18,7,517,0,89
7978,226948,2013/10/05,4.3,47,0,85
7979,27850,1998/11/10,6.9,391,0,84
7980,575604,2020/11/27,7.7,403,0,112
7981,308529,2016/07/14,5,310,0,90
7982,23367,2009/08/06,5.7,381,12225023,111
7983,86837,2012/07/01,7.8,1220,29844753,127
7984,446131,2017/08/17,6,224,0,91
7985,219250,2013/02/23,7,32,0,90
7986,647325,2020/02/15,7.3,130,0,85
7987,387805,2016/09/16,6.4,47,0,94
7988,260347,1998/10/31,3.5,2,0,90
7989,174321,2013/05/16,5.7,290,104810,91
7990,3782,1952/10/09,8.4,721,55240,143
7991,42302,2007/09/24,4.5,47,0,88
7992,575299,2019/10/31,7,154,0,82
7993,24477,2003/12/02,5.2,169,0,91
7994,575138,2019/02/05,5.5,12,0,91
7995,33518,1980/07/02,5.8,187,0,91
7996,380124,2016/10/21,5.7,358,74827344,103
7997,227257,2011/10/31,6.3,32,0,46
7998,373261,2004/05/07,0,0,0,90
7999,227738,2014/08/30,6.5,117,0,91
8000,11476,2001/12/12,7.2,90,0,158
8001,13994,2005/09/13,6,97,2945242,105
8002,883216,2021/11/11,0,0,0,0
8003,306947,2015/08/05,6.5,2008,354835,100
8004,13353,1966/10/27,7.5,258,0,25
8005,10652,1987/08/07,6.6,287,13839404,112
8006,10768,1981/03/20,5.8,377,20471382,108
8007,407890,2018/04/06,6.9,240,2455027,121
8008,531380,2018/09/20,6.6,51,0,100
8009,15139,1994/11/23,6.4,593,13670688,80
8010,416680,2016/09/15,7.5,42,0,118
8011,9494,1989/10/12,6.3,1795,296999813,93
8012,13155,1985/06/21,6.6,578,11137801,109
8013,546110,2019/07/12,6.7,11,0,113
8014,891848,2021/11/11,0,0,0,15
8015,820492,2021/04/29,6.3,12,0,39
8016,342474,2015/07/31,5.7,349,0,94
8017,531299,2020/02/20,5.4,86,0,92
8018,1688,1972/06/29,6.2,615,9700000,88
8019,8968,2005/02/04,5,554,67192859,89
8020,348697,1983/02/21,9.1,4,222087,76
8021,512,2006/07/27,6.6,1265,31584901,96
8022,254375,2014/08/14,6.7,671,1124445,114
8023,10142,1989/08/18,7.1,608,18671317,113
8024,11400,2005/12/25,6.6,871,30536013,151
8025,10824,1995/03/17,5.4,224,13940383,93
8026,460557,2017/12/15,5.9,39,0,113
8027,522098,2020/06/19,6.9,193,989310,118
8028,345330,2012/06/02,6.1,4,0,84
8029,2124,1994/08/19,5.8,400,19726050,121
8030,890894,2021/11/11,0,0,0,77
8031,29817,1978/08/01,6.5,30,0,82
8032,10835,1989/07/06,7.7,515,0,110
8033,480823,2018/03/07,6.4,55,0,102
8034,9280,2002/04/30,6.2,409,0,114
8035,467916,2018/03/16,5.8,57,0,104
8036,218275,2015/12/04,5.8,22,0,114
8037,375728,1978/01/25,4.5,2,0,85
8038,122293,2012/07/27,4.8,97,0,85
8039,645861,2021/10/08,6.1,14,0,120
8040,506482,1967/01/01,6.2,5,0,37
8041,491473,2019/03/07,5.9,225,0,102
8042,413857,2017/10/20,5.9,224,0,98
8043,21683,2003/10/21,6.8,271,0,74
8044,11624,1972/08/06,6.6,674,18016290,88
8045,422469,2016/11/28,7.1,71,0,107
8046,2134,1960/05/25,7.4,563,0,103
8047,19016,2004/04/23,5.4,26,0,74
8048,11086,2001/12/21,6.8,534,37317558,152
8049,753230,2020/10/14,9,175,0,109
8050,25751,1998/06/21,4.2,99,0,83
8051,12716,1990/08/29,7.4,218,0,105
8052,464742,2017/08/25,6,11,0,90
8053,11843,1975/05/21,6.8,391,41833347,113
8054,962,1925/07/12,8,1099,4000000,89
8055,47444,1987/01/01,3.1,16,0,97
8056,3989,2004/01/14,6.7,1406,50907422,98
8057,24099,1984/08/15,6.2,187,12145169,99
8058,11176,1979/05/31,7.1,413,65200000,97
8059,422715,2017/01/19,5.9,285,6945256,90
8060,9086,1990/08/01,6.5,387,59000000,104
8061,523077,2019/08/29,5.4,167,0,100
8062,12554,1996/04/27,7.3,196,0,105
8063,854529,2021/10/08,5,2,0,70
8064,344268,2015/10/14,4.7,757,0,107
8065,338103,2015/01/26,7,26,0,81
8066,552858,2018/11/30,5.8,46,0,90
8067,902,1995/08/17,7.4,749,1738611,108
8068,880856,2022/04/05,0,0,0,0
8069,4597,2009/12/04,5.7,500,22942221,88
8070,398920,2017/01/18,6.1,436,0,95
8071,11782,1992/04/16,7.6,509,0,126
8072,8398,2007/01/19,5.9,676,25399945,84
8073,20309,2001/03/10,4.8,124,12320393,95
8074,9433,1997/09/06,6.8,850,43312294,117
8075,279641,2016/03/04,6.2,773,23083334,112
8076,8691,1981/04/24,5.4,167,0,93
8077,10226,2003/06/18,6.8,921,6291958,91
8078,554753,2019/01/25,6.8,87,0,109
8079,651589,2020/12/18,6.4,127,0,121
8080,7857,1973/12/13,8,763,0,123
8081,71,2000/09/28,7.6,3051,109280263,110
8082,294093,2014/12/01,5.5,109,39296,90
8083,513409,2019/11/01,5.9,320,0,107
8084,1407,2007/02/14,7.5,1255,86274793,140
8085,1262,2006/09/09,7.3,1756,53653224,113
8086,9612,1993/07/23,5.3,673,21274717,87
8087,339408,2016/09/09,6.6,447,15861566,120
8088,397992,2017/03/03,6.5,59,0,90
8089,9009,2005/07/08,5.5,739,49483352,105
8090,407449,2017/09/29,7.3,395,955925,88
8091,651070,2020/01/17,7.1,702,0,120
8092,622977,2020/11/20,6.7,37,0,118
8093,113947,2012/05/02,7,416,9138338,95
8094,415010,2017/09/23,5.9,279,0,103
8095,513434,2017/11/04,7.7,427,200000000,96
8096,299584,2014/11/29,5.8,112,0,88
8097,9090,1995/09/07,7.3,459,47774193,109
8098,642725,2021/11/11,0,0,0,0
8099,702936,2020/06/15,6.6,89,0,95
8100,257450,2014/05/08,6.9,29,0,79
8101,9093,2002/09/08,6.6,416,29882645,132
8102,820530,2021/10/09,1.3,2,0,0
8103,426249,2018/09/20,6.6,259,365353,118
8104,367462,2018/01/18,5.8,79,0,92
8105,18220,1996/01/16,4.8,84,0,106
8106,858064,2021/09/21,6.7,67,0,70
8107,16804,2008/09/13,7.9,555,69932387,130
8108,2778,1994/04/01,4.9,63,7411659,89
8109,468816,2019/10/10,6,67,0,110
8110,611562,2019/06/13,6.9,103,1000000,90
8111,422153,2016/10/21,6.9,54,0,75
8112,991,1976/03/18,6.5,360,0,138
8113,79026,2004/09/27,5.9,17,0,128
8114,8193,2004/06/11,6.8,1349,46118097,95
8115,812110,2005/01/01,0,0,0,130
8116,366696,2016/10/14,7.5,139,0,118
8117,245706,2015/04/17,6.3,1556,5261595,99
8118,112702,1984/06/05,5.2,13,0,63
8119,635237,2020/05/28,5.3,105,0,91
8120,14373,1982/02/20,6.3,308,45000000,88
8121,31473,1998/11/16,6.3,128,0,78
8122,13437,2002/08/30,5.5,170,0,97
8123,3635,2003/12/12,6.6,1084,31466789,101
8124,2165,2002/01/18,5.3,104,0,96
8125,489927,2018/09/23,6.6,236,0,96
8126,36079,1979/01/05,7.4,95,0,29
8127,10606,1984/08/03,6.1,251,0,102
8128,10780,1987/12/16,6.8,608,26713187,106
8129,4464,2003/07/22,7,612,148336445,141
8130,11849,2000/12/08,4.3,434,15185241,107
8131,435365,2004/08/18,7.6,11,0,60
8132,365240,2018/09/28,6.1,63,0,90
8133,24833,2009/10/22,5.9,159,0,88
8134,535437,2018/11/06,4.5,619,0,93
8135,478860,2019/11/27,6.4,243,0,107
8136,527660,2020/07/24,6.4,314,0,78
8137,304357,2015/03/20,7.4,1092,61619773,109
8138,417812,2018/09/23,6.7,509,3097257,105
8139,18254,1981/12/25,7.1,222,40382659,195
8140,733156,2020/09/29,7.1,238,0,89
8141,291413,2016/10/18,5.4,218,0,88
8142,209185,2013/09/08,6.7,226,3430018,112
8143,9427,1997/08/13,7,1200,257850122,91
8144,6961,2005/02/04,6.8,937,47175038,88
8145,14424,2007/06/15,6,199,1,100
8146,568300,2019/01/26,8.7,338,0,113
8147,411144,2019/05/17,5.3,196,0,96
8148,26602,2001/08/22,5.4,139,19693891,108
8149,527385,2019/08/09,6.4,156,0,110
8150,271948,2013/02/09,7,1,0,150
8151,10863,1981/07/24,6.7,151,18000000,108
8152,776518,2021/01/28,6.8,10,0,98
8153,10843,1985/09/13,7.5,960,10609321,97
8154,382542,2016/08/11,4.8,13,0,95
8155,205048,2013/08/07,6.8,46,0,80
8156,820,1991/12/20,7.6,1499,205405498,189
8157,456611,2017/02/04,7.8,88,0,54
8158,48246,2000/08/29,6.8,135,0,77
8159,2925,1996/09/20,6.7,579,116400000,102
8160,46581,1973/11/01,5.9,151,0,103
8161,18947,2009/04/01,7.3,1680,36348784,135
8162,10167,2002/11/15,5.2,259,19233280,98
8163,9538,1981/01/14,6.8,806,14225876,103
8164,360603,2015/11/27,6.7,118,0,84
8165,14043,2007/06/15,6.1,406,0,99
8166,27429,1975/10/10,6.3,421,1000000,88
8167,254201,2014/10/02,7.1,448,0,116
8168,24163,1988/06/09,7,161,0,102
8169,16314,1992/08/07,5.8,333,29000301,84
8170,509364,2019/02/20,7.2,399,0,137
8171,16535,1953/04/11,6.4,78,4905000,98
8172,162903,2013/10/11,6,783,8555008,128
8173,9515,2005/05/12,6.3,332,17297244,96
8174,41382,2010/08/20,5.6,133,0,99
8175,14202,2006/01/01,7.3,862,26910847,125
8176,760875,2021/03/05,5.3,46,0,89
8177,278427,2011/05/22,6.8,333,0,57
8178,48874,1994/11/24,6.6,86,0,70
8179,89899,2012/02/29,4.8,560,0,109
8180,916,1968/10/17,7.2,744,42300873,113
8181,10885,2008/03/21,5.6,510,0,85
8182,19997,1953/01/26,6.8,252,8500000,92
8183,271674,2015/03/12,7.4,953,9104716,103
8184,833393,2021/07/08,4.3,3,0,140
8185,513083,2019/05/08,5.5,416,0,103
8186,384677,2018/06/15,7,2166,0,105
8187,546724,2020/08/28,5.6,103,164677,91
8188,40508,1994/06/18,5.2,147,413479,85
8189,31347,2000/07/15,8.2,135,0,80
8190,12685,2010/11/05,4,141,0,79
8191,687156,2020/04/29,7.5,91,0,83
8192,659991,2020/08/06,5.9,157,0,94
8193,408268,2016/01/14,5.9,53,0,76
8194,81250,2011/11/11,6.6,639,0,99
8195,682377,2020/11/13,5.9,167,0,98
8196,333354,2017/01/02,6.1,210,0,108
8197,10353,1998/02/11,6,798,66000000,118
8198,7211,2007/10/26,6.5,910,68377859,98
8199,375107,2018/03/09,6.2,113,0,82
8200,19904,2009/10/16,5.8,623,31198531,101
8201,425194,2018/02/01,6.9,101,0,105
8202,131358,1998/01/01,6.7,6,0,99
8203,40348,1975/11/27,4.6,39,0,94
8204,412727,2016/08/25,5,5,0,0
8205,11835,2007/08/31,6.6,796,16974459,105
8206,8427,2002/10/31,5.4,742,51386477,97
8207,500904,2019/03/29,5.5,255,0,92
8208,11780,1995/04/13,6.8,461,31596911,139
8209,28324,1977/10/21,4.6,58,0,85
8210,449756,2020/03/13,6.6,362,0,101
8211,186759,2016/03/17,5.3,507,0,93
8212,795853,2021/06/18,5.9,88,0,97
8213,496212,2018/01/11,5.4,111,0,106
8214,5833,2000/10/31,5.4,151,0,84
8215,451500,2017/12/06,6.3,475,0,99
8216,32219,2008/01/01,5.9,52,0,89
8217,11897,1962/10/01,7.1,293,50000000,162
8218,173,1954/12/23,7.1,567,28200000,127
8219,356486,2015/10/16,4.9,74,0,105
8220,33473,2010/10/10,5.4,80,0,90
8221,613099,2019/12/05,6.7,303,0,121
8222,336960,2015/04/19,4.3,23,0,88
8223,186579,2008/07/21,7.2,13,0,45
8224,14289,1997/09/05,5.6,254,16228448,105
8225,624808,2020/04/10,5.7,574,0,100
8226,421447,2017/01/25,6.8,701,0,103
8227,45242,1998/07/14,5.5,156,0,71
8228,333674,2016/01/15,5.9,364,0,90
8229,10249,1991/06/21,6.5,665,46704056,108
8230,11901,1973/04/19,7.5,756,15700000,105
8231,140,2004/03/19,7.4,675,40266982,106
8232,206563,2014/10/09,7.1,480,0,112
8233,631,1927/11/04,7.9,545,0,94
8234,238751,1989/11/10,6.5,190,1700000,97
8235,8675,1997/09/06,6.2,290,0,94
8236,517909,2019/09/27,6,906,0,96
8237,10258,2005/09/23,6.7,212,0,11
8238,810731,2021/04/14,6.4,92,0,83
8239,27130,1943/04/21,6.9,173,0,69
8240,8849,2004/10/22,5.7,648,35060882,103
8241,85621,2011/08/25,7.5,121,6638849,115
8242,200505,2014/04/11,6.7,716,28831145,110
8243,623464,2019/08/17,4.6,21,0,86
8244,299551,2015/01/20,5.6,245,0,92
8245,876444,2021/11/13,0,0,0,84
8246,10704,1998/09/27,4.6,29,0,92
8247,13785,2000/09/29,7,429,0,90
8248,375867,2016/09/12,5.7,181,13203541,92
8249,46853,1977/05/17,5.2,45,0,94
8250,32823,2010/06/04,5.9,1353,90029656,109
8251,11419,1997/02/13,6.1,450,36400360,93
8252,696,1979/04/25,7.8,1809,39946780,96
8253,627103,2020/12/04,6.3,21,0,96
8254,20726,1994/10/14,6.3,317,0,107
8255,74849,1978/12/01,3.3,334,0,97
8256,4551,2005/03/04,5.4,687,95226116,118
8257,29912,1953/09/16,6.8,159,36000000,135
8258,619139,2019/10/03,6.4,24,0,93
8259,889924,2021/11/04,0,0,0,63
8260,13092,2008/10/02,6,567,17286299,110
8261,2163,1997/05/02,6.8,611,50159144,95
8262,543583,2018/09/30,6.5,41,0,90
8263,31947,1986/12/19,5.3,136,4711220,105
8264,21835,1995/02/04,7.6,110,2692748,99
8265,7520,1988/07/29,6,1046,171504781,104
8266,295595,2015/06/09,7.1,143,0,100
8267,95993,2003/02/20,6.5,6,0,84
8268,16460,2007/09/30,5,88,0,75
8269,339987,2017/06/02,6.9,322,708973,107
8270,236737,2014/03/14,6.7,517,78768613,98
8271,18955,2009/07/21,4.4,448,0,95
8272,11935,1977/12/10,6.8,314,12000000,123
8273,1714,1966/09/07,7.2,673,2000000,113
8274,510096,2018/03/27,7.2,40,0,79
8275,70076,2010/06/07,6.2,110,0,89
8276,14629,2000/09/22,6,157,0,92
8277,521007,2020/12/11,6,115,0,106
8278,2322,1992/09/09,6.9,653,105232691,126
8279,1883,1992/11/18,7.5,1174,48169908,202
8280,564145,2018/12/21,7.9,53,0,87
8281,66125,2011/08/04,7.2,263,0,92
8282,782310,2021/11/12,0,0,0,96
8283,560391,2020/02/06,5.4,189,7547254,87
8284,342917,2015/08/18,6.2,99,0,81
8285,11087,1992/01/10,6.9,631,88036683,110
8286,86555,2011/11/25,6.4,251,0,116
8287,13220,2008/10/31,6.1,503,124191,82
8288,867,1993/05/21,5.4,472,116300000,108
8289,515916,2018/09/18,7.3,534,0,105
8290,19595,2006/07/07,5.1,193,0,77
8291,3064,1989/03/10,6.7,198,16300000,108
8292,560362,2019/10/25,5.2,335,0,85
8293,477018,2019/12/20,6.7,276,0,105
8294,157,1984/06/01,6.6,970,87000000,105
8295,14370,1985/08/07,6.7,283,13000000,106
8296,438463,2016/05/01,6.5,89,0,97
8297,236735,2014/09/25,7.1,744,5169755,105
8298,890280,2021/10/26,2.7,3,0,59
8299,504947,2010/02/13,2.5,2,0,
8300,226,1999/09/02,7.5,982,11540607,118
8301,585530,2020/07/14,6.5,27,0,95
8302,641,2000/10/06,8,7620,7390108,102
8303,12572,2008/09/06,5.9,400,14603177,103
8304,18881,1998/02/25,6.8,71,0,50
8305,103620,2012/12/26,6,680,31081,89
8306,551808,2019/12/11,4.7,361,18529730,92
8307,373546,2017/05/05,6.2,104,0,101
8308,118412,2012/06/23,7.5,232,0,98
8309,13479,1973/11/20,7.4,165,0,25
8310,19,1927/02/06,8.2,1902,650422,149
8311,219225,2013/07/09,7,8,3731,71
8312,10536,1969/06/02,7,502,0,99
8313,2786,1965/08/29,7.5,589,0,110
8314,539064,2017/03/15,6,4,0,88
8315,16266,2008/02/12,3,87,0,85
8316,9955,2007/03/30,6.1,1325,118200000,93
8317,889110,2021/11/11,0,0,0,95
8318,40080,2010/03/14,6.4,122,0,90
8319,12689,2008/07/25,6.4,687,14924998,100
8320,9542,1986/01/17,7,581,5844868,98
8321,9437,1997/09/29,6.5,1108,60527873,115
8322,10326,1992/12/16,6.5,666,127956187,102
8323,684097,2021/12/31,0,0,0,90
8324,25756,1989/01/01,6.2,121,0,81
8325,577028,2019/11/07,6,22,0,99
8326,433630,2017/06/30,5.7,264,0,105
8327,279144,2015/05/01,6.8,97,0,105
8328,250766,2014/07/04,7.6,272,0,121
8329,4250,2007/10/11,5.7,22,0,94
8330,457943,2018/10/31,5.6,302,0,104
8331,376166,2016/10/19,6.6,251,47748,120
8332,470472,2017/09/15,5.4,59,0,95
8333,17710,2002/06/28,6.5,285,0,76
8334,8984,1994/03/10,6.2,874,214015089,123
8335,363689,2015/10/24,4.3,55,0,90
8336,602198,2019/07/12,6,129,0,95
8337,340104,2019/09/20,5,127,481707,125
8338,19058,2001/09/06,5.1,105,163169,111
8339,23514,2011/10/13,5.9,903,24000000,120
8340,469274,2019/02/06,6.6,605,0,91
8341,297806,2016/02/05,6.3,153,1646788,123
8342,11481,1965/06/01,7.5,694,0,105
8343,11170,2006/12/12,6.9,497,43545364,124
8344,8090,2008/01/22,6.2,640,52659594,101
8345,36675,2006/10/24,3.6,15,0,85
8346,9456,2000/10/31,5.3,224,0,102
8347,286987,2014/11/18,6.4,313,0,90
8348,15907,2005/04/22,7.2,129,0,100
8349,45324,2010/09/16,5.9,208,1083683,108
8350,816458,2004/01/02,2,2,0,213
8351,6878,1993/02/03,6.9,766,0,84
8352,403431,2017/07/27,7.1,283,532669,97
8353,85373,2012/03/30,6.1,318,0,85
8354,250388,2014/07/19,5.9,167,0,93
8355,296130,2015/08/07,4.5,142,0,82
8356,9573,2002/08/04,6.1,565,31794718,110
8357,6529,1953/11/25,6.6,132,0,83
8358,10616,1998/04/03,7,119,0,103
8359,68557,2009/04/18,6.5,17,0,106
8360,7979,2007/10/04,7.3,930,73276047,128
8361,71977,2004/05/13,3.8,6,0,35
8362,10067,2006/03/09,4.9,452,87134280,98
8363,10984,2001/02/02,5.4,394,16300000,96
8364,437068,2017/08/02,8.2,572,81927980,138
8365,39229,1981/07/11,7.3,30,0,133
8366,19384,1990/01/26,6,194,9229401,91
8367,9464,1998/01/20,7.1,600,2375097,110
8368,43619,2009/08/12,6.2,75,0,85
8369,11878,1961/04/25,8.2,953,0,110
8370,517327,2018/09/14,5.3,27,0,96
8371,13184,2008/08/21,5.2,784,42487390,99
8372,576071,2019/03/21,7.2,161,0,109
8373,11625,1989/10/04,6.3,426,0,81
8374,9346,1983/08/05,6.6,910,63541777,98
8375,20770,2000/07/07,7,390,2600000,85
8376,825793,2021/05/02,2,1,0,86
8377,13939,1974/07/24,7,553,22000000,93
8378,9445,1998/10/23,6.6,468,0,107
8379,65364,2001/12/04,5.3,23,0,85
8380,526429,2019/01/18,8.6,70,0,105
8381,10562,2000/09/24,6.2,325,260562,110
8382,327418,2015/05/12,5.6,115,0,78
8383,8881,2008/09/05,6.8,541,0,134
8384,775,1902/04/17,8,1223,0,14
8385,50850,1997/05/16,5.5,25,479099,88
8386,43919,2010/08/26,5.5,270,156190,89
8387,887171,2021/11/14,0,0,0,98
8388,2039,1987/12/16,6.8,609,80640528,102
8389,123103,2012/09/12,5.1,245,58510,89
8390,11652,2006/08/25,7,677,57806952,105
8391,34098,1993/10/12,5.4,101,0,85
8392,9962,2002/01/12,6.3,472,16856124,93
8393,573227,2019/03/13,4.5,8,0,95
8394,274,1991/02/01,8.3,12552,272742922,119
8395,193687,2015/08/13,5.6,718,121461,97
8396,9303,1996/09/13,7.1,588,7011317,105
8397,14940,2008/09/09,5.6,115,165888,99
8398,13012,2008/07/17,7.2,623,0,103
8399,718840,2020/07/18,5.9,140,0,94
8400,670439,2020/10/15,6.3,76,0,99
8401,627394,2011/06/11,7.6,48,0,70
8402,17339,1978/08/16,6.2,203,7230000,114
8403,51497,2011/04/20,7.2,6376,626137675,130
8404,9697,2006/07/20,5.5,1022,72785169,110
8405,890823,2021/11/13,0,0,0,83
8406,204794,1987/07/02,6.7,42,0,0
8407,703371,1994/05/07,3.5,2,0,72
8408,11708,1968/12/17,6.8,459,0,144
8409,832,1931/05/11,8.1,1474,0,117
8410,8973,1995/08/25,6,219,0,119
8411,566451,2019/11/08,7,37,0,76
8412,348428,1940/07/11,6.8,6,0,16
8413,19236,1989/11/24,7.2,263,0,123
8414,13972,2008/09/12,5,262,50007546,114
8415,45657,2010/09/13,5.8,928,5343820,88
8416,41180,2010/07/19,5.6,133,0,88
8417,10859,1987/08/05,6.5,275,65700000,116
8418,117942,2012/03/28,4.1,36,0,104
8419,835112,2021/08/16,5.9,10,0,110
8420,13150,2008/09/09,6.4,651,31148328,130
8421,4474,2006/06/20,5,1128,60896147,95
8422,8840,1996/05/31,6.6,1571,115267375,103
8423,466485,2017/11/03,7.2,131,0,90
8424,10669,1972/07/30,7.3,1123,46122355,109
8425,483184,2018/05/17,7.6,1815,5080147,103
8426,548257,2018/09/11,4.7,23,0,87
8427,13461,2005/11/18,4.3,437,5151936,100
8428,1450,2009/04/02,5.6,256,5874530,91
8429,496053,2014/10/05,5,4,0,7
8430,10692,1986/04/10,6.7,449,0,83
8431,9474,1973/12/13,7.3,699,0,117
8432,11023,2003/08/20,6.5,1185,4601043,100
8433,37347,1948/06/14,7,241,3000000,125
8434,11862,1995/12/08,6.3,526,76594107,106
8435,80,2004/02/10,7.8,2456,15992615,80
8436,11857,2002/01/10,6.1,333,0,82
8437,401371,2018/02/23,5.6,814,0,126
8438,76812,2017/05/26,6.3,422,0,93
8439,273271,2014/05/24,6.5,945,0,104
8440,725239,2020/08/04,6.7,35,0,114
8441,4255,1970/02/10,3,45,0,71
8442,9754,2006/02/08,5.8,724,82800000,105
8443,829484,2020/11/04,0,0,0,72
8444,10680,1996/10/04,5.9,315,22955097,104
8445,50126,2006/07/23,7,99,0,84
8446,483983,2018/09/27,7.5,301,11859396,125
8447,455957,2019/05/31,4.7,203,0,89
8448,444902,2017/05/24,5.5,379,0,130
8449,342571,2015/05/29,7.9,55,0,111
8450,779775,2021/11/12,0,0,0,0
8451,353609,2015/11/17,5.4,50,0,91
8452,2179,2006/11/22,6.7,1195,13405595,93
8453,14749,2009/02/02,5.8,144,0,84
8454,74092,2011/03/03,7.7,34,0,117
8455,554908,2020/06/24,6.3,139,0,110
8456,31608,1989/01/27,6.7,196,40590000,96
8457,835517,2021/11/11,0,0,0,65
8458,518454,2018/06/20,7.4,19,0,90
8459,60062,2011/06/10,5.9,63,14166853,91
8460,25988,2003/01/31,6.6,111,0,109
8461,9718,2006/08/04,6.4,1189,162966177,107
8462,1875,1967/03/16,6.8,368,0,104
8463,160055,1969/09/12,6,4,0,94
8464,8069,1968/10/10,5.9,457,2500000,98
8465,300,2006/02/11,7.1,557,9524340,105
8466,10952,1991/03/08,6.6,363,47624253,97
8467,409164,2016/09/09,6.6,118,0,112
8468,80079,2011/07/15,7,11,0,90
8469,8989,1987/06/05,6.1,514,49998613,110
8470,10139,2008/11/05,7.3,1690,54589558,128
8471,17707,1999/08/13,6.4,283,10115013,100
8472,8222,1991/10/23,7.2,277,1710057,114
8473,393738,1981/03/26,6.3,5,0,96
8474,643,1925/12/24,7.7,800,45100,75
8475,299579,2014/11/15,6.1,50,0,81
8476,401065,2017/01/20,5.1,63,0,78
8477,45189,1959/01/01,7.8,73,0,108
8478,39874,1981/02/11,6.5,269,5672031,90
8479,16367,2005/08/30,6.7,253,9950133,107
8480,2246,1993/09/29,6.2,316,46405336,107
8481,390584,2016/10/21,5.9,403,0,93
