Unnamed: 0,id,release_date,vote_average,vote_count,revenue,runtime,original_language,original_title,popularity
5699,471014,2017/10/20,6.1,472.0,0.0,82.0,en,Wheelman,12.212
5700,332872,2016/04/08,7.0,692.0,22468044.0,96.0,es,Julieta,14.959
5701,7304,2006/01/06,7.0,767.0,9500000.0,122.0,en,Running Scared,12.953
5702,770078,2021/11/11,0.0,0.0,0.0,102.0,id,Paranoia,22.872
5703,50135,2010/10/07,5.6,238.0,0.0,93.0,de,Konferenz der Tiere,16.453
5704,256731,2014/09/26,5.6,139.0,0.0,95.0,en,Bad Country,14.955
5705,227,1983/03/25,7.3,894.0,33697647.0,90.0,en,The Outsiders,13.449
5706,293970,2015/10/09,6.5,940.0,0.0,91.0,en,The Final Girls,15.506
5707,537655,2019/10/09,7.3,124.0,0.0,82.0,fr,La fameuse invasion des ours en Sicile,13.971
5708,10510,1994/11/18,6.7,736.0,46264384.0,114.0,en,Miracle on 34th Street,15.198
5709,4836,2004/09/30,7.0,1470.0,11850214.0,105.0,en,Layer Cake,11.45
5710,49953,2010/08/03,6.0,491.0,71594792.0,88.0,en,A Turtle's Tale: Sammy's Adventures,15.65
5711,378111,2017/05/05,6.0,108.0,0.0,85.0,en,A Stork's Journey,13.707
5712,1588,2000/08/25,6.2,1334.0,90449929.0,98.0,en,Bring It On,16.461
5713,520541,2018/12/21,7.6,30.0,0.0,117.0,ja,ニセコイ,20.862
5714,309304,2015/06/04,6.4,290.0,7205073.0,78.0,en,Grandma,11.952
5715,104846,1998/01/01,6.8,16.0,0.0,74.0,en,The Fear of God: 25 Years of The Exorcist,12.425
5716,9053,2006/09/07,5.2,590.0,7563172.0,87.0,en,DOA: Dead or Alive,14.696
5717,420260,2016/10/08,4.5,102.0,0.0,95.0,en,The Drowning,17.452
5718,393765,2016/10/14,7.2,153.0,0.0,97.0,en,Priceless,14.702
5719,12707,1977/07/22,6.2,276.0,14717854.0,92.0,en,Orca,11.693
5720,548755,2020/10/09,7.0,25.0,0.0,100.0,en,Percy,14.489
5721,24001,2009/06/12,5.7,205.0,0.0,81.0,en,The Hills Run Red,13.646
5722,253980,2014/02/04,6.9,309.0,0.0,14.0,en,Marvel One-Shot: All Hail the King,14.448
5723,340677,2016/09/09,5.4,492.0,0.0,96.0,en,I.T.,14.951
5724,2108,1985/02/15,7.8,6503.0,51525171.0,98.0,en,The Breakfast Club,17.142
5725,290637,2015/09/16,5.4,598.0,2160298.0,94.0,en,Pay the Ghost,16.448
5726,625561,2019/08/28,7.1,166.0,0.0,85.0,en,Travis Scott: Look Mom I Can Fly,18.213
5727,602211,2020/10/19,5.5,474.0,0.0,100.0,en,Fatman,17.738
5728,412105,2017/06/19,5.6,1529.0,0.0,89.0,en,You Get Me,17.2
5729,10027,2005/02/02,6.9,1483.0,50871113.0,103.0,en,Danny the Dog,18.692
5730,499726,2018/05/02,6.0,389.0,0.0,96.0,fr,MILF,18.703
5731,324963,2015/03/02,7.4,126.0,0.0,75.0,en,Monster High: Haunted,14.946
5732,72197,2012/03/12,6.4,815.0,123054041.0,88.0,en,The Pirates! In an Adventure with Scientists!,17.193
5733,152737,2013/12/26,6.9,1152.0,74188937.0,121.0,en,August: Osage County,14.693
5734,767896,2020/12/07,6.2,34.0,0.0,96.0,nl,De Familie Claus,13.863
5735,374475,2016/07/14,7.0,730.0,0.0,162.0,de,Toni Erdmann,12.695
5736,379220,2016/01/07,5.8,70.0,0.0,102.0,es,Sin Filtro,12.044
5737,374617,2016/08/19,6.5,1026.0,35000.0,109.0,en,Imperium,14.945
5738,492452,2018/12/05,6.6,732.0,0.0,103.0,en,Ben Is Back,14.652
5739,170657,2013/02/01,7.0,240.0,0.0,110.0,zh,西游·降魔篇,12.69
5740,178809,2013/04/12,5.4,876.0,0.0,95.0,en,The Colony,14.441
5741,24929,1988/01/15,6.3,387.0,9205924.0,89.0,en,Return of the Living Dead Part II,22.73
5742,10957,1985/07/24,6.5,917.0,21288692.0,80.0,en,The Black Cauldron,19.185
5743,318917,2015/10/08,6.8,1429.0,25513752.0,116.0,de,Er ist wieder da,13.442
5744,2176,2001/09/14,5.9,707.0,23619609.0,106.0,en,The Glass House,14.936
5745,288737,2012/06/23,7.4,114.0,0.0,25.0,ja,朝まで授業chu!,17.439
5746,26648,1974/04/03,6.8,202.0,0.0,118.0,it,Il portiere di notte,14.685
5747,10348,1995/09/08,6.4,210.0,0.0,108.0,cn,霹靂火,15.934
5748,685264,2021/06/16,7.1,35.0,0.0,101.0,en,Pray Away,18.611
5749,39939,2001/01/18,6.6,793.0,18492362.0,100.0,en,Super Troopers,15.434
5750,790496,2021/04/16,6.7,41.0,0.0,106.0,ro,Babardeala cu bucluc sau porno balamuc,22.707
5751,25602,2009/10/22,6.0,226.0,194243.0,83.0,en,Ninja,14.686
5752,96984,1979/02/20,5.4,8.0,0.0,0.0,it,Il porno shop della settima strada,15.172
5753,134366,2012/10/12,5.6,678.0,0.0,95.0,en,Grave Encounters 2,17.186
5754,78080,2011/11/08,6.2,96.0,0.0,90.0,en,Beethoven's Christmas Adventure,13.315
5755,64586,2011/06/10,5.4,459.0,408680.0,102.0,en,Sleeping Beauty,11.184
5756,14979,2009/01/09,5.9,595.0,0.0,104.0,en,Thick as Thieves,14.682
5757,511491,2020/12/23,7.4,5.0,0.0,90.0,en,My Soul to Keep,16.636
5758,461714,2017/06/16,5.9,63.0,0.0,110.0,zh,中国推销员,13.329
5759,12233,1988/11/18,6.7,1218.0,74151346.0,77.0,en,Oliver & Company,17.679
5760,376134,2017/03/31,6.3,1001.0,0.0,102.0,en,The Discovery,13.939
5761,9665,1989/12/15,7.5,1134.0,26828365.0,122.0,en,Glory,15.879
5762,410988,2016/10/14,5.9,116.0,0.0,85.0,en,The Stakelander,12.688
5763,3172,2001/10/12,6.3,754.0,67631903.0,123.0,en,Bandits,15.679
5764,38073,2010/08/27,6.1,592.0,42045846.0,102.0,en,Going the Distance,10.68
5765,290727,2014/10/06,7.7,77.0,0.0,73.0,en,Monster High: Freaky Fusion,14.243
5766,10975,1991/02/07,7.4,361.0,0.0,106.0,cn,飛鷹計劃,16.177
5767,457955,2018/03/07,6.0,459.0,0.0,94.0,fr,La Nuit a dévoré le monde,14.439
5768,1825,1987/02/13,6.3,1207.0,16057580.0,93.0,en,Over the Top,17.626
5769,1946,1999/04/14,6.9,1376.0,2856712.0,97.0,en,eXistenZ,13.425
5770,505225,2020/02/14,4.9,367.0,0.0,116.0,en,The Last Thing He Wanted,13.652
5771,296098,2015/10/15,7.2,5670.0,165478348.0,141.0,en,Bridge of Spies,16.381
5772,460790,2017/08/21,5.9,190.0,0.0,87.0,en,Starship Troopers: Traitor of Mars,14.747
5773,355338,2015/11/03,7.2,623.0,0.0,8.0,en,Riley's First Date?,17.68
5774,335578,2015/12/03,7.8,1104.0,0.0,100.0,da,Under sandet,12.93
5775,340613,2018/08/02,7.2,858.0,19978189.0,100.0,en,The Wife,13.936
5776,834802,2021/04/02,6.4,59.0,0.0,0.0,en,"Ben 10: Ben 10,010",18.276
5777,415749,2016/08/12,7.1,121.0,0.0,79.0,en,Barbie: Star Light Adventure,16.679
5778,252391,2014/03/01,6.6,34.0,0.0,108.0,ja,魔女の宅急便,15.196
5779,214314,2014/04/17,7.4,122.0,0.0,78.0,en,Bears,13.675
5780,405314,2016/10/01,7.4,56.0,0.0,73.0,en,My Little Pony: Equestria Girls - Legend of Everfree,17.608
5781,16,2000/06/30,7.9,1295.0,40031879.0,141.0,en,Dancer in the Dark,16.42
5782,62717,2008/10/17,7.3,10.0,0.0,120.0,pt,Loki - Arnaldo Baptista,13.97
5783,377448,2016/10/20,5.2,160.0,0.0,88.0,en,The Rocky Horror Picture Show: Let's Do the Time Warp Again,15.926
5784,50698,2011/09/09,6.2,1101.0,0.0,93.0,en,Grave Encounters,13.421
5785,1398,1979/05/25,8.3,1405.0,0.0,162.0,ru,Сталкер,15.117
5786,489430,2018/05/03,6.5,320.0,0.0,88.0,es,Aterrados,17.079
5787,602545,2019/10/30,6.4,324.0,2514679.0,130.0,it,L'uomo del labirinto,16.19
5788,452200,1994/01/14,0.0,0.0,0.0,60.0,ja,人妻変態美容師,13.915
5789,411143,2018/06/29,6.2,965.0,0.0,97.0,en,Tau,14.928
5790,38684,2011/03/11,7.2,1140.0,34710627.0,120.0,en,Jane Eyre,15.366
5791,14711,2009/10/16,7.0,125.0,0.0,101.0,en,Afro Samurai: Resurrection,17.166
5792,631322,2019/01/28,5.3,8.0,0.0,114.0,en,Silhouette,14.419
5793,10538,1992/11/06,5.9,732.0,44065653.0,84.0,en,Passenger 57,15.412
5794,11046,1968/12/04,7.6,618.0,21000000.0,155.0,en,Where Eagles Dare,16.662
5795,21316,2006/06/23,6.6,373.0,0.0,73.0,en,Leroy & Stitch,17.663
5796,406052,2016/09/06,6.2,47.0,0.0,89.0,en,Mostly Ghostly 3: One Night in Doom House,15.08
5797,111969,2013/06/14,7.4,1598.0,81071.0,97.0,en,Stuck in Love,14.415
5798,639798,2020/01/17,6.5,500.0,0.0,104.0,es,Malasaña 32,12.937
5799,223,1940/03/23,7.9,1181.0,6000000.0,130.0,en,Rebecca,15.661
5800,576712,2019/11/12,8.6,205.0,0.0,116.0,en,Everybody's Everything,13.933
5801,7735,2008/03/11,7.5,2595.0,19000000.0,107.0,de,Die Welle,18.861
5802,179,2005/04/08,6.3,1062.0,162944923.0,128.0,en,The Interpreter,14.861
5803,435366,2017/02/09,7.8,222.0,0.0,126.0,ko,조작된 도시,15.367
5804,226140,2014/10/21,5.3,228.0,0.0,90.0,en,See No Evil 2,17.531
5805,452507,2017/10/20,5.9,2087.0,0.0,102.0,en,1922,19.419
5806,435615,2020/10/02,6.4,393.0,841334.0,104.0,en,Possessor Uncut,17.402
5807,330483,2016/02/04,7.2,1584.0,18730891.0,111.0,en,The Choice,11.664
5808,127544,2012/10/27,5.3,28.0,0.0,103.0,ja,009 RE:CYBORG,13.501
5809,347413,2015/07/03,7.3,73.0,0.0,55.0,ja,リトルウィッチアカデミア 魔法仕掛けのパレード,15.354
5810,12545,1973/08/15,7.1,430.0,13200000.0,108.0,en,Jesus Christ Superstar,13.657
5811,475132,2018/11/16,6.8,371.0,0.0,106.0,en,A Private War,16.172
5812,832330,2021/11/10,0.0,0.0,0.0,11.0,pt,O nascimento de Helena,22.457
5813,10292,2005/07/19,5.0,191.0,0.0,93.0,en,Urban Legends: Bloody Mary,14.658
5814,10982,2005/12/16,6.2,1378.0,51053787.0,82.0,en,Hoodwinked!,16.558
5815,438455,2017/03/11,5.6,66.0,0.0,86.0,en,The Archer,12.145
5816,192911,2013/03/03,7.4,80.0,0.0,61.0,en,Monster High: Scaris City of Frights,14.259
5817,108726,2013/06/30,6.1,57.0,0.0,86.0,en,A Common Man,17.12
5818,269148,2014/10/15,6.4,778.0,151530.0,118.0,fr,Samba,10.911
5819,359228,2017/07/21,5.6,131.0,0.0,92.0,en,Ghost House,13.866
5820,850134,2012/10/16,6.0,2.0,0.0,55.0,en,Halloween: Resurgence,12.468
5821,458405,2020/01/07,5.4,9.0,0.0,108.0,en,The ParaPod:  A Very British Ghost Hunt,9.614
5822,27310,2009/12/29,6.0,141.0,0.0,95.0,en,The Marine 2,17.656
5823,666751,2019/11/28,8.1,59.0,0.0,96.0,es,Los Leones,15.946
5824,450932,2017/08/04,5.3,120.0,52036.0,93.0,en,Armed Response,15.912
5825,840964,,5.0,1.0,0.0,0.0,es,Yumbina: La droga del sexo,12.681
5826,682110,2020/09/04,8.0,506.0,0.0,84.0,en,My Octopus Teacher,22.397
5827,857873,2021/06/25,8.2,27.0,0.0,103.0,en,Romeo Santos: Utopia Live from MetLife Stadium,18.345
5828,812031,2021/04/23,8.7,67.0,0.0,95.0,es,Héroes: silencio y rock & roll,21.251
5829,382272,2016/10/29,6.3,102.0,0.0,135.0,ja,"デスノート, Light up the NEW world",15.656
5830,15567,2003/08/26,6.5,529.0,0.0,60.0,en,Stitch! The Movie,15.398
5831,442056,2017/10/04,6.4,109.0,0.0,83.0,en,The Little Vampire 3D,11.908
5832,264525,2014/10/16,7.3,120.0,0.0,143.0,es,La dictadura perfecta,11.152
5833,261101,2014/08/29,6.3,82.0,0.0,106.0,en,Cantinflas,14.612
5834,79316,2014/01/08,4.6,408.0,36433975.0,89.0,en,Devil's Due,13.901
5835,759923,2020/10/30,9.0,4.0,0.0,98.0,th,พร้อมรัก ยัยตุ๊กตาซ้อมรัก,13.064
5836,227679,2013/07/13,6.5,110.0,32300000.0,72.0,ja,劇場版ポケットモンスター ベストウイッシュ 神速のゲノセクト ミュウツー覚醒,15.399
5837,492815,2012/09/25,8.6,7.0,0.0,25.0,en,Behind the Fright: The Making of American Horror Story,15.607
5838,671307,2021/12/31,0.0,0.0,0.0,0.0,en,Acerca del Tiempo,15.266
5839,259018,2014/04/14,5.3,480.0,422697.0,92.0,en,Behaving Badly,14.147
5840,127867,2012/09/08,6.1,378.0,0.0,100.0,en,The Brass Teapot,22.327
5841,293,1992/10/09,7.1,735.0,43440294.0,123.0,en,A River Runs Through It,17.142
5842,438660,2017/03/25,7.0,31.0,0.0,124.0,ja,PとJK,15.082
5843,432985,2017/07/14,6.7,62.0,0.0,130.0,ja,銀魂,15.762
5844,16620,1987/07/24,7.2,512.0,54215416.0,108.0,en,La Bamba,20.142
5845,10019,1987/02/13,6.8,491.0,42721196.0,89.0,en,Mannequin,16.142
5846,138,1931/02/12,7.2,798.0,700000.0,72.0,en,Dracula,12.642
5847,11589,1970/06/22,7.4,498.0,5200000.0,144.0,en,Kelly's Heroes,15.391
5848,11622,1999/02/12,6.6,747.0,40263020.0,112.0,en,Blast from the Past,13.641
5849,28499,2009/09/19,4.6,72.0,0.0,88.0,en,Open Graves,9.56
5850,552660,2018/10/06,6.3,136.0,0.0,85.0,en,No Escape Room,15.654
5851,245913,2016/05/06,7.4,814.0,27312.0,107.0,en,Pelé: Birth of a Legend,17.146
5852,37221,2009/04/20,7.5,135.0,0.0,100.0,es,Otra película de huevos y un pollo,13.891
5853,8874,1997/06/19,6.6,2013.0,299288605.0,105.0,en,My Best Friend's Wedding,10.792
5854,87492,2014/11/14,6.7,1868.0,12096300.0,134.0,en,Foxcatcher,17.644
5855,477033,2018/03/02,6.4,394.0,0.0,98.0,eu,Errementari,14.65
5856,466876,2017/11/02,6.3,185.0,10800715.0,85.0,en,Gnome Alone,14.647
5857,27098,1995/03/08,6.5,73.0,0.0,130.0,sv,Lust och fägring stor,17.826
5858,150213,2012/07/13,6.2,117.0,44057737.0,71.0,ja,劇場版ポケットモンスター ベストウイッシュ キュレムVS聖剣士 ケルディオ,18.139
5859,34636,1990/10/24,5.7,607.0,16283667.0,89.0,en,The NeverEnding Story II: The Next Chapter,13.385
5860,15854,2008/11/08,6.6,300.0,0.0,25.0,en,Kung Fu Panda: Secrets of the Furious Five,14.387
5861,112949,2013/02/07,7.3,2004.0,97594140.0,115.0,en,Safe Haven,15.638
5862,11456,2001/10/28,5.8,302.0,54249294.0,89.0,en,Domestic Disturbance,12.635
5863,64246,2010/08/21,7.3,187.0,0.0,127.0,ja,カラフル,21.137
5864,39977,1997/12/20,6.6,42.0,0.0,91.0,ja,るろうに剣心 -明治剣客浪漫譚- 維新志士への鎮魂歌,14.395
5865,565179,2019/01/31,7.1,871.0,2440478.0,123.0,la,Il primo re,16.15
5866,2576,1959/03/18,7.3,265.0,0.0,180.0,en,The Diary of Anne Frank,12.384
5867,566076,2021/03/31,6.8,138.0,0.0,131.0,en,The United States vs. Billie Holiday,14.966
5868,106021,2012/08/23,6.0,554.0,0.0,100.0,en,Erased,16.386
5869,2099,1986/06/06,5.8,558.0,16209459.0,106.0,en,Raw Deal,14.132
5870,439,1960/02/05,8.2,1339.0,19647000.0,176.0,it,La dolce vita,14.833
5871,26963,2009/02/09,7.4,463.0,0.0,71.0,en,The Secret of Kells,12.634
5872,663712,,0.0,0.0,0.0,0.0,en,Terrifier 2,16.881
5873,423087,2017/10/12,5.8,296.0,0.0,97.0,en,6 Below: Miracle on the Mountain,14.141
5874,2323,1989/04/21,7.1,1059.0,84431625.0,107.0,en,Field of Dreams,15.38
5875,796989,2021/02/13,7.5,11.0,0.0,87.0,en,Death Saved My Life,18.279
5876,523773,2018/08/24,6.8,474.0,0.0,102.0,en,Little Italy,14.645
5877,244506,2014/10/17,6.8,822.0,59744.0,117.0,en,Camp X-Ray,15.939
5878,12721,1986/05/02,6.2,390.0,4662137.0,85.0,en,"No Retreat, No Surrender",14.879
5879,394830,2017/04/27,5.7,365.0,6554322.0,90.0,en,The Crucifixion,14.138
5880,9889,2001/11/01,6.1,2276.0,141069860.0,114.0,en,Shallow Hal,16.729
5881,886806,2021/10/18,4.0,5.0,0.0,99.0,en,The Wedding Trip,13.848
5882,891076,2021/11/10,0.0,0.0,0.0,8.0,en,Shots for Monday Morning,22.187
5883,327331,2019/03/22,7.5,883.0,0.0,108.0,en,The Dirt,14.645
5884,11891,2002/01/25,6.3,435.0,0.0,81.0,en,Kung Pow: Enter the Fist,15.877
5885,7305,1993/01/15,6.8,1060.0,36733909.0,127.0,en,Alive,16.375
5886,2055,2003/08/29,7.2,766.0,68296293.0,139.0,en,Open Range,20.376
5887,11517,1995/11/21,5.8,565.0,77224232.0,110.0,en,Money Train,13.624
5888,234284,2010/03/06,7.3,93.0,0.0,106.0,ja,イヴの時間,12.916
5889,15997,1994/12/12,6.3,445.0,0.0,73.0,en,The Land Before Time: The Great Valley Adventure,14.123
5890,9975,2006/02/10,6.3,375.0,69834815.0,87.0,en,Curious George,16.625
5891,11667,1994/12/23,4.5,1078.0,99423521.0,102.0,en,Street Fighter,14.122
5892,41280,1981/08/21,5.8,64.0,26279000.0,87.0,en,Private Lessons,14.542
5893,303,1946/08/21,7.8,1095.0,24500000.0,103.0,en,Notorious,15.573
5894,533592,2018/08/28,8.1,103.0,0.0,77.0,en,Scooby-Doo! and the Gourmet Ghost,16.385
5895,19593,1991/08/23,5.0,52.0,0.0,95.0,en,The Death of the Incredible Hulk,16.929
5896,523139,2019/09/20,5.5,1577.0,0.0,102.0,en,In the Tall Grass,18.592
5897,4517,2007/09/09,6.7,961.0,74237563.0,114.0,en,Elizabeth: The Golden Age,12.87
5898,9377,1986/06/11,7.7,3696.0,70136369.0,103.0,en,Ferris Bueller's Day Off,18.068
5899,15653,2000/02/29,6.4,451.0,0.0,79.0,en,An Extremely Goofy Movie,16.619
5900,9599,1988/08/05,6.7,588.0,8247943.0,95.0,en,The Blob,13.568
5901,744746,2020/10/04,6.8,51.0,0.0,88.0,en,Caveat,16.193
5902,257,2005/09/23,6.7,936.0,42580321.0,130.0,en,Oliver Twist,15.819
5903,403,1989/12/13,7.3,1138.0,145793296.0,99.0,en,Driving Miss Daisy,15.867
5904,10775,2002/12/12,7.8,1099.0,8708932.0,101.0,cn,無間道,19.118
5905,376424,2016/03/11,6.4,178.0,0.0,117.0,en,Beware the Slenderman,15.624
5906,676840,2021/10/21,2.5,2.0,0.0,77.0,es,El Amarre,10.118
5907,560964,2019/03/29,6.6,79.0,0.0,115.0,hi,जंगली,15.253
5908,12102,1979/12/19,7.6,1608.0,106260000.0,105.0,en,Kramer vs. Kramer,13.865
5909,9708,2006/08/31,4.3,1010.0,38805380.0,102.0,en,The Wicker Man,13.866
5910,542928,2019/10/31,7.0,179.0,0.0,148.0,es,La trinchera infinita,15.638
5911,412546,2018/10/14,6.0,210.0,0.0,95.0,en,Antrum,12.129
5912,37950,2010/07/30,7.0,1871.0,48190704.0,99.0,en,Charlie St. Cloud,16.867
5913,253,1973/07/05,6.5,1423.0,161777836.0,121.0,en,Live and Let Die,22.05
5914,11008,1995/03/24,6.3,557.0,30112050.0,95.0,en,Major Payne,15.862
5915,1547,1987/07/31,7.0,1425.0,32222567.0,97.0,en,The Lost Boys,14.862
5916,331962,2016/01/22,4.9,393.0,1787926.0,102.0,en,Exposed,17.369
5917,575417,2020/10/02,6.2,375.0,0.0,96.0,en,On the Rocks,17.656
5918,766931,2021/01/22,7.2,45.0,0.0,111.0,en,Born a Champion,22.033
5919,340103,2016/11/11,5.4,440.0,0.0,91.0,en,The Monster,15.369
5920,505954,2018/12/27,7.0,623.0,36220872.0,139.0,ru,Т-34,14.626
5921,275601,2015/07/10,5.8,603.0,41325328.0,100.0,en,Ricki and the Flash,16.366
5922,22825,2009/09/17,5.6,1384.0,33333531.0,115.0,en,The Box,15.812
5923,440298,2018/06/08,7.5,1137.0,18754051.0,88.0,pl,Zimna wojna,14.122
5924,3603,2006/09/10,5.7,526.0,4947717.0,87.0,en,Black Sheep,13.109
5925,11047,1967/12/20,6.4,500.0,0.0,68.0,fr,Astérix le Gaulois,16.108
5926,72013,2010/01/23,6.1,69.0,0.0,49.0,ja,劇場版 遊☆戯☆王 ～超融合！時空を越えた絆～,14.429
5927,13363,2007/06/10,7.7,1696.0,0.0,87.0,en,The Man from Earth,13.858
5928,333348,2015/11/12,6.0,624.0,42426912.0,107.0,en,Love the Coopers,11.363
5929,119321,2012/10/22,7.7,135.0,0.0,81.0,en,Big Top Scooby-Doo!,14.11
5930,8851,1958/09/10,6.3,406.0,4000000.0,86.0,en,The Blob,9.606
5931,3509,2006/07/07,6.8,1311.0,7659918.0,100.0,en,A Scanner Darkly,13.607
5932,41592,2010/05/19,6.4,339.0,18144030.0,98.0,en,StreetDance 3D,11.857
5933,288,1952/06/09,7.7,1021.0,8000000.0,85.0,en,High Noon,14.355
5934,526007,2020/02/19,6.2,384.0,0.0,90.0,en,The Night Clerk,16.333
5935,6589,2007/08/03,5.3,539.0,65270477.0,81.0,en,Underdog,13.756
5936,403964,2016/06/27,4.8,88.0,0.0,86.0,en,ClownTown,15.501
5937,37021,1992/08/02,8.0,69.0,0.0,63.0,ja,らんま1/2 決戦桃幻郷！ 花嫁を奪りもどせ！,10.673
5938,459928,2017/06/20,5.5,329.0,6158.0,85.0,en,12 Feet Deep,14.313
5939,369698,2016/12/29,5.0,116.0,0.0,133.0,ru,Викинг,11.612
5940,16390,2009/04/07,7.9,182.0,0.0,74.0,en,Scooby-Doo! and the Samurai Sword,13.106
5941,9448,1998/04/24,5.9,305.0,27007143.0,91.0,en,The Big Hit,10.553
5942,549294,2020/10/23,6.4,376.0,1019041.0,101.0,en,Synchronic,15.149
5943,10730,1976/09/08,6.2,598.0,90614445.0,134.0,en,King Kong,17.101
5944,531454,2020/06/26,6.4,966.0,0.0,123.0,en,Eurovision Song Contest: The Story of Fire Saga,17.087
5945,10152,2003/04/14,4.1,608.0,39267515.0,85.0,en,Dumb and Dumberer: When Harry Met Lloyd,15.102
5946,604563,2021/08/04,5.9,243.0,0.0,117.0,fr,OSS 117 : Alerte rouge en Afrique noire,16.492
5947,833237,2011/08/11,0.0,0.0,0.0,60.0,ja,極楽銭湯 巨乳湯もみ,12.854
5948,13812,2008/10/10,5.8,957.0,40855419.0,89.0,en,Quarantine,13.852
5949,11569,1992/09/11,5.7,490.0,12534961.0,93.0,en,Hellraiser III: Hell on Earth,15.1
5950,68555,2009/10/07,7.2,89.0,0.0,100.0,ja,Death Note Rewrite 2: L's Successors,17.223
5951,39862,2002/01/01,5.1,58.0,0.0,89.0,en,Crocodile 2: Death Swamp,14.84
5952,1700,1990/11/30,7.7,3396.0,61276872.0,107.0,en,Misery,15.849
5953,396330,2016/06/21,6.7,95.0,0.0,78.0,en,LEGO DC Comics Super Heroes: Justice League - Gotham City Breakout,15.456
5954,1643,1972/10/14,7.1,902.0,36144000.0,129.0,it,Ultimo tango a Parigi,16.598
5955,215211,2014/05/14,6.0,469.0,26576000.0,103.0,en,Grace of Monaco,12.603
5956,11246,2002/10/15,5.0,222.0,0.0,89.0,en,Hellraiser: Hellseeker,15.099
5957,353595,2015/08/25,6.7,79.0,0.0,77.0,en,LEGO DC Comics Super Heroes: Justice League - Attack of the Legion of Doom!,13.724
5958,20410,2000/10/03,6.9,249.0,0.0,74.0,en,Scooby-Doo and the Alien Invaders,13.297
5959,228088,2001/12/23,5.8,13.0,0.0,100.0,fr,De Superman à Spider-Man: L'aventure des super-héros,13.987
5960,133694,2012/09/23,6.3,530.0,8138788.0,106.0,en,Promised Land,12.6
5961,88794,2011/11/09,6.2,1907.0,84606030.0,137.0,en,J. Edgar,19.999
5962,49948,1999/12/17,7.0,967.0,60655420.0,74.0,en,Fantasia 2000,13.095
5963,639,1989/01/12,7.4,3033.0,92823546.0,96.0,en,When Harry Met Sally...,16.094
5964,254474,2014/10/20,4.9,512.0,14947.0,85.0,en,Zombeavers,16.0
5965,362826,2018/04/13,5.5,269.0,0.0,92.0,en,Wildling,17.357
5966,258670,2014/02/28,5.0,8.0,0.0,52.0,fr,Marvel Renaissance,17.338
5967,285733,2014/08/30,7.2,297.0,0.0,81.0,en,Barbie and the Secret Door,15.675
5968,553608,2019/02/28,6.5,244.0,0.0,94.0,pt,Cinderela Pop,11.861
5969,37933,2006/07/29,6.6,970.0,68625104.0,115.0,ja,ゲド戦記,19.095
5970,24402,1974/06/25,5.9,476.0,0.0,89.0,fr,Emmanuelle,14.093
5971,267802,2014/05/23,6.3,17.0,0.0,0.0,es,Cambio de Ruta,11.358
5972,16219,1992/03/06,7.4,204.0,900000.0,101.0,en,Gladiator,14.343
5973,660637,2020/11/19,8.0,115.0,0.0,99.0,es,El baile de los 41,14.894
5974,346709,2019/12/25,6.0,190.0,0.0,98.0,en,Line of Duty,12.918
5975,11205,1984/08/17,7.1,233.0,0.0,108.0,cn,快餐車,14.842
5976,9877,1998/09/25,5.7,935.0,72527595.0,100.0,en,Urban Legend,14.092
5977,82696,2012/08/07,6.2,627.0,114281051.0,100.0,en,Hope Springs,14.095
5978,193613,2013/09/25,6.8,219.0,7972967.0,93.0,en,Metallica: Through the Never,13.595
5979,143049,2013/04/18,6.1,305.0,0.0,107.0,en,Adult World,17.844
5980,700028,,0.0,0.0,0.0,0.0,fr,True Stories Scream,13.589
5981,428399,2017/10/20,6.2,416.0,0.0,106.0,en,Cold Skin,15.048
5982,9038,2007/10/05,5.7,1254.0,127766650.0,116.0,en,The Heartbreak Kid,12.589
5983,304023,2014/11/15,6.5,50.0,0.0,104.0,ja,楽園追放,16.092
5984,887450,2021/10/19,0.0,0.0,0.0,78.0,en,Penunggang Agama 2,11.192
5985,4959,2009/02/03,6.2,907.0,60161391.0,118.0,en,The International,16.838
5986,885302,2021/11/07,2.0,1.0,0.0,96.0,en,Cold Return,11.791
5987,13689,2006/03/30,7.4,274.0,0.0,120.0,en,Peaceful Warrior,19.187
5988,570661,2019/04/18,7.4,197.0,0.0,118.0,de,Der Fall Collini,14.804
5989,97614,2012/11/08,5.9,503.0,66351.0,95.0,en,Deadfall,16.838
5990,212168,2013/11/29,7.2,92.0,0.0,50.0,ja,攻殻機動隊ARISE border: 2 Ghost Whispers,20.099
5991,12481,1971/10/02,7.2,489.0,0.0,100.0,zh,唐山大兄,20.084
5992,2023,2004/02/04,6.8,899.0,108103450.0,136.0,en,Hidalgo,14.834
5993,352490,2016/10/20,7.2,252.0,0.0,100.0,en,This Beautiful Fantastic,14.592
5994,569547,2018/12/28,6.8,3160.0,0.0,90.0,en,Black Mirror: Bandersnatch,13.05
5995,10845,2005/05/12,5.2,173.0,0.0,87.0,en,2001 Maniacs,14.085
5996,43920,2010/04/24,7.4,282.0,430041.0,91.0,en,Dog Pound,17.585
5997,34065,2004/07/22,6.5,185.0,34300000.0,98.0,ja,劇場版ポケットモンスター アドバンスジェネレーション 裂空の訪問者 デオキシス,13.832
5998,24248,1961/12/23,7.0,111.0,0.0,137.0,en,Barabbas,17.831
5999,33196,2009/06/06,6.7,255.0,71641901.0,120.0,ko,해운대,13.583
